시도명,시군구명,행정구역_코드,행정동명,경도,위도
경기도,시흥시,31150760,거북섬동,126.69317619709126,37.32200689776878
경기도,시흥시,31150590,과림동,126.83492073714015,37.432394770176785
경기도,시흥시,31150680,군자동,126.77985637020927,37.35670483722048
경기도,시흥시,31150670,능곡동,126.80879140218022,37.36516724500748
경기도,시흥시,31150510,대야동,126.799748392423,37.453482661551504
경기도,시흥시,31150550,매화동,126.82386513806948,37.406324691448226
경기도,시흥시,31150560,목감동,126.85310572874373,37.38026845968393
경기도,시흥시,31150740,배곧1동,126.73045840898702,37.376819116106944
경기도,시흥시,31150750,배곧2동,126.7163433107431,37.363143734305204
경기도,시흥시,31150520,신천동,126.78007729580636,37.43868389199117
경기도,시흥시,31150530,신현동,126.77486566044979,37.41288479729726
경기도,시흥시,31150700,연성동,126.80619489690196,37.389480308038316
경기도,시흥시,31150690,월곶동,126.75825243597272,37.383874874270305
경기도,시흥시,31150540,은행동,126.80793907469663,37.43249374208327
경기도,시흥시,31150710,장곡동,126.78520926562311,37.381599265071465
경기도,시흥시,31150650,정왕1동,126.73465959286553,37.332816394525636
경기도,시흥시,31150611,정왕2동,126.72161461544466,37.340808061453004
경기도,시흥시,31150620,정왕3동,126.70622924847825,37.34541624500914
경기도,시흥시,31150720,정왕4동,126.73126148824237,37.36260365032402
경기도,시흥시,31150640,정왕본동,126.7521532668323,37.35794855036973
경기도,안산시 단원구,31092740,고잔동,126.82574047878376,37.32488932696129
경기도,안산시 단원구,31092720,대부동,126.58876432373057,37.23849222228744
경기도,안산시 단원구,31092780,백운동,126.79935243393108,37.32412884765341
경기도,안산시 단원구,31092680,선부1동,126.80789036370899,37.33227080367065
경기도,안산시 단원구,31092690,선부2동,126.8010411908122,37.34522652713385
경기도,안산시 단원구,31092700,선부3동,126.82272390286987,37.35228957456116
경기도,안산시 단원구,31092770,신길동,126.76921774212948,37.331249424773276
경기도,안산시 단원구,31092590,와동,126.82685281918206,37.33978286621235
경기도,안산시 단원구,31092760,원곡동,126.79280801556158,37.331284454849865
경기도,안산시 단원구,31092750,중앙동,126.83600030323541,37.325412765721275
경기도,안산시 단원구,31092660,초지동,126.77434247814716,37.30994929908565
경기도,안산시 단원구,31092730,호수동,126.83119378206607,37.310369109653884
경기도,안산시 상록구,31091710,반월동,126.90629606799524,37.30309002732407
경기도,안산시 상록구,31091540,본오1동,126.87182559065594,37.28602845219409
경기도,안산시 상록구,31091550,본오2동,126.87000832035629,37.29469137010534
경기도,안산시 상록구,31091560,본오3동,126.86745073486524,37.30019128183853
경기도,안산시 상록구,31091570,부곡동,126.86909182924097,37.33469621535465
