addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 성북구 흥천사길 49-23,,1,0.0,A02,A0201,A02010800,479649,12,20080200000000.0,,,,127.007423,37.5983844,6.0,20250300000000.0,17,,적조사(서울),2825
서울특별시 종로구 통일로18가길 16-1,(무악동),1,0.0,A02,A0201,A02010800,348804,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image3_1.jpg,Type3,126.9597168,37.57863584,6.0,20241100000000.0,23,,인왕사(서울),3023
서울특별시 도봉구 도봉로169길 520,(도봉동),1,0.0,A02,A0201,A02010800,346995,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/16/3467616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3467616_image3_1.jpg,Type3,127.0103926,37.6831357,6.0,20250100000000.0,10,,원통사(서울),1313
서울특별시 노원구 덕릉로129가길 242,(상계동),1,0.0,A02,A0201,A02010800,337562,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image3_1.jpg,Type3,127.082247,37.68787812,6.0,20241200000000.0,9,,용굴암(서울),1633
서울특별시 서대문구 홍지문길 1-38 (홍은동),,1,0.0,A02,A0201,A02010800,337557,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,Type3,126.9539196,37.59711414,6.0,20250300000000.0,14,,옥천암(서울),3608
서울특별시 광진구 영화사로 107,,1,0.0,A02,A0201,A02010800,337546,12,20071200000000.0,,,,127.0982605,37.55431893,6.0,20240500000000.0,6,,영화사(서울),4948
서울특별시 동대문구 경희대로3길 56,(회기동),1,0.0,A02,A0201,A02010800,337508,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image3_1.JPG,Type3,127.0503192,37.59425787,6.0,20240500000000.0,11,,연화사(서울),2454
서울특별시 강서구 금낭화로17길 261,,1,0.0,A02,A0201,A02010800,337422,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/91/2671591_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2671591_image3_1.jpg,Type3,126.8029809,37.58692096,6.0,20250300000000.0,4,,약사사(서울),7501
서울특별시 종로구 창신5길 59-2,,1,0.0,A02,A0201,A02010800,337413,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/65/2030365_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2030365_image3_1.jpg,Type3,127.0132898,37.57517609,6.0,20241100000000.0,23,,안양암(서울),3102
서울특별시 영등포구 여의대방로 372-1,(여의도동),1,0.0,A02,A0202,A02020700,331506,12,20050800000000.0,http://tong.visitkorea.or.kr/cms/resource/54/2530854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2530854_image2_1.jpg,Type3,126.9310101,37.51807292,6.0,20230600000000.0,20,,자매공원(앙카라공원),7342
서울특별시 종로구 세검정로 241-3 (홍지동),,1,0.0,A02,A0201,A02010800,319578,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/00/3481900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3481900_image3_1.jpg,Type3,126.958919,37.60131652,6.0,20250300000000.0,23,,소림사(서울),3015
서울특별시 성북구 정릉로 202 (정릉동),,1,0.0,A02,A0201,A02010800,316295,12,20071200000000.0,,,,127.0068812,37.60641401,6.0,20250300000000.0,17,,봉국사(서울),2813
서울특별시 강북구 삼각산로 1,(수유동),1,0.0,A02,A0201,A02010800,316294,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/82/3466082_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3466082_image3_1.jpg,Type3,127.0052888,37.63728817,6.0,20250100000000.0,3,,본원정사(서울),1019
서울특별시 성북구 보문사길 20 (보문동3가),,1,0.0,A02,A0201,A02010800,316104,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/19/3393219_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/3393219_image3_1.JPG,Type3,127.0166615,37.58443341,6.0,20250300000000.0,17,,보문사(서울),2874
서울특별시 강북구 삼양로145길 177 (우이동),,1,0.0,A02,A0201,A02010800,315921,12,20071200000000.0,http://tong.visitkorea.or.kr/cms/resource/30/2025930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2025930_image3_1.jpg,Type3,127.0033608,37.64959504,6.0,20250300000000.0,3,,보광사(강북),1008
서울특별시 강북구 4.19로20길 142,(수유동),1,0.0,A02,A0201,A02010800,309307,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/98/2356798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2356798_image3_1.jpg,Type3,126.9995224,37.64703693,6.0,20250400000000.0,3,,백련사(강북),1012
서울특별시 성동구 독서당로40길 21,(옥수동),1,0.0,A02,A0201,A02010800,309302,12,20071100000000.0,,,,127.0171793,37.5435715,6.0,20240500000000.0,16,,미타사(성동),4739
서울특별시 강서구 개화동로13길 56-33 (개화동),,1,0.0,A02,A0201,A02010800,309300,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2671592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2671592_image3_1.jpg,Type3,126.8033172,37.58056893,6.0,20250300000000.0,4,,미타사(강서),7504
서울특별시 성북구 보문사길 6-16 (보문동3가),,1,0.0,A02,A0201,A02010800,309299,12,20071100000000.0,,,,127.0163337,37.585025,6.0,20250300000000.0,17,,미타사(성북),2874
서울특별시 서초구 남부순환로328길 49 (서초동),,1,0.0,A02,A0201,A02010800,300076,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/68/2360968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2360968_image3_1.jpg,Type3,127.0134732,37.47631813,6.0,20250300000000.0,15,,대성사(서울),6757
서울특별시 종로구 율곡로10길 87,(봉익동),1,0.0,A02,A0201,A02010800,299980,12,20071100000000.0,,,,126.9920474,37.57364811,6.0,20241200000000.0,23,,대각사,3134
서울특별시 동작구 서달로 50-26,,1,0.0,A02,A0201,A02010800,299978,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/74/2690574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2690574_image3_1.jpg,Type3,126.9626522,37.49852297,6.0,20250300000000.0,12,,달마사(서울),6987
서울특별시 성북구 보국문로 262-151 내원사,,1,0.0,A02,A0201,A02010800,298341,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/10/3465410_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3465410_image3_1.jpg,Type3,126.9951622,37.62667255,6.0,20250100000000.0,17,,내원사(서울),2700
서울특별시 종로구 비봉길 137,,1,0.0,A02,A0201,A02010800,298109,12,20071100000000.0,,,,126.9534468,37.62077805,6.0,20240500000000.0,23,,금선사(서울),3000
서울특별시 성북구 보국문로 113-10 (정릉동),,1,0.0,A02,A0201,A02010800,294505,12,20071100000000.0,,,,127.0056311,37.61392423,6.0,20250300000000.0,17,,경국사(서울),2705
서울특별시 종로구 율곡로23길 16 (충신동),,1,0.0,A02,A0201,A02010800,294439,12,20071100000000.0,http://tong.visitkorea.or.kr/cms/resource/22/3481922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/3481922_image3_1.jpg,Type3,127.0066515,37.5753815,6.0,20250300000000.0,23,,감로암(서울),3099
서울특별시 동대문구 고미술로 39,,1,0.0,A04,A0401,A04010600,282011,12,20040400000000.0,http://tong.visitkorea.or.kr/cms/resource/98/3055898_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3055898_image3_1.JPG,Type3,127.0522448,37.56825815,6.0,20240500000000.0,11,,답십리 고미술상가,2603
서울특별시 강남구 역삼동,(역삼동),1,0.0,A02,A0203,A02030400,264570,12,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/08/1984608_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1984608_image3_1.jpg,Type3,127.0281574,37.49704654,6.0,20250300000000.0,1,,강남,6232
서울특별시 종로구 인사동10길 23-9,(경운동),1,0.0,A02,A0201,A02010700,264470,12,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/59/1568059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/1568059_image3_1.jpg,Type3,126.9858035,37.57470898,6.0,20240800000000.0,23,,경운동민병옥가옥,3146
서울특별시 서대문구 연세로 일대,,1,0.0,A02,A0203,A02030600,264375,12,20030800000000.0,http://tong.visitkorea.or.kr/cms/resource/73/3466373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3466373_image3_1.jpg,Type3,126.9365529,37.55577974,6.0,20250100000000.0,14,,연세로,3789
서울특별시 종로구 인사동길 62,(관훈동) 일대,1,0.0,A02,A0203,A02030400,264353,12,20021200000000.0,http://tong.visitkorea.or.kr/cms/resource/03/3412103_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/3412103_image3_1.JPG,Type3,126.9833759,37.57543108,6.0,20241200000000.0,23,,인사동,3146
서울특별시 중구 명동2가,,1,0.0,A02,A0203,A02030400,264311,12,20021200000000.0,,,,126.984915,37.56215209,6.0,20250300000000.0,24,,명동,4536
서울특별시 종로구 청와대로 1 청와대,,1,0.0,A02,A0205,A02050600,264133,12,20021200000000.0,http://tong.visitkorea.or.kr/cms/resource/80/2824880_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/2824880_image3_1.JPG,Type3,126.9746792,37.58397993,6.0,20241000000000.0,23,,청와대,3048
서울특별시 종로구 창의문로 118 (부암동),,1,0.0,A02,A0201,A02010300,252547,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/88/3353988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/3353988_image3_1.jpg,Type3,126.9665103,37.59265655,6.0,20250300000000.0,23,,창의문(자하문),3020
서울특별시 성북구 화랑로32길 146-20 (석관동),,1,0.0,A02,A0201,A02010700,250396,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/85/2690685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2690685_image3_1.jpg,Type3,127.0594514,37.60512899,6.0,20250300000000.0,17,,서울 의릉(경종·선의왕후) [유네스코 세계유산],2789
서울특별시 용산구 서빙고로 137,(용산동6가),1,0.0,A02,A0205,A02050200,250383,12,20071000000000.0,,,,126.9814942,37.52420922,6.0,20250100000000.0,21,,충주 정토사지 홍법국사탑,4383
서울특별시 중구 통일로 1,(봉래동2가),1,0.0,A02,A0203,A02030400,250364,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/89/3413089_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/89/3413089_image3_1.png,Type1,126.9716025,37.55601368,6.0,20250400000000.0,24,,문화역 서울 284,4509
서울특별시 중구 정동길 21-18,정동공원,1,1.0,A02,A0201,A02010700,250362,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/54/1569254_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1569254_image3_1.jpg,Type3,126.9714161,37.56842612,6.0,20250300000000.0,24,,서울 구 러시아공사관,4518
서울특별시 종로구 이화장길 81,(동숭동),1,0.0,A02,A0201,A02010700,250361,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/72/2031872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2031872_image3_1.jpg,Type3,127.0032407,37.57842553,6.0,20241100000000.0,23,,구공업전습소본관,3087
서울특별시 종로구 우정국로 59 (견지동),,1,1.0,A02,A0201,A02010700,250358,12,20071000000000.0,,,,126.9827287,37.57442285,6.0,20250300000000.0,23,,서울 우정총국,3144
서울특별시 중랑구 묵동,산 46-19,1,0.0,A02,A0201,A02010200,250352,12,20071000000000.0,,,,127.0874155,37.60865409,6.0,20250300000000.0,25,,아차산 봉수대 터,2040
서울특별시 중구 예장동,1-Aug,1,0.0,A02,A0201,A02010200,250350,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/15/3477015_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/3477015_image3_1.JPG,Type3,126.9875151,37.55205331,6.0,20250300000000.0,24,,목멱산 봉수대 터,4628
서울특별시 종로구 원서동,,1,0.0,A02,A0201,A02010700,250338,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/49/1984649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1984649_image3_1.jpg,Type3,126.9880282,37.57814196,6.0,20241200000000.0,23,,서울 관상감 관천대,3058
서울특별시 중구 청파로 447-1,(중림동),1,0.0,A02,A0201,A02010900,250330,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/81/1981981_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1981981_image3_1.jpg,Type3,126.9674195,37.5591438,6.0,20250100000000.0,24,,서울 약현성당,4506
서울특별시 중구 정동길 46 (정동),,1,0.0,A02,A0201,A02010900,250325,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/49/1955149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1955149_image3_1.jpg,Type3,126.972941,37.56545705,6.0,20250300000000.0,24,,서울 정동교회,4516
서울특별시 종로구 삼일대로 457 (경운동),,1,0.0,A02,A0201,A02010900,250323,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/64/3300764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/3300764_image3_1.jpg,Type1,126.9865256,37.57526171,6.0,20250300000000.0,23,,천도교 중앙대교당,3147
서울특별시 중구 소공로 112,(소공동),1,0.0,A02,A0201,A02010900,250299,12,20071000000000.0,,,,126.9794849,37.56516276,6.0,20240800000000.0,24,,환구단,4533
서울특별시 강동구 선사로 83-66,,1,0.0,A02,A0202,A02020700,250252,12,20070900000000.0,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image3_1.JPG,Type3,127.1222584,37.54996987,6.0,20250300000000.0,2,,광나루한강공원,5249
서울특별시 강서구 방화동로 61 (방화동),,1,0.0,A02,A0205,A02050100,250166,12,20060700000000.0,,,,126.8122362,37.56605133,6.0,20241000000000.0,4,,방화대교,7615
서울특별시 종로구 팔판동,,1,0.0,A02,A0203,A02030600,250147,12,20060700000000.0,,,,126.9814148,37.5820525,6.0,20250300000000.0,23,,삼청동거리,3054
서울특별시 종로구 율곡로,(원남동) 일대,1,0.0,A02,A0201,A02010700,250134,12,20060700000000.0,http://tong.visitkorea.or.kr/cms/resource/49/1985649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1985649_image3_1.jpg,Type3,126.9944915,37.57698387,6.0,20240800000000.0,23,,율곡로,3136
서울특별시 송파구 신천동,,1,0.0,A02,A0205,A02050100,250131,12,20060700000000.0,http://tong.visitkorea.or.kr/cms/resource/54/3393354_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3393354_image3_1.JPG,Type3,127.1053604,37.53241605,6.0,20250300000000.0,18,,올림픽대교,5505
서울특별시 종로구 대학로 103 (연건동),,1,0.0,A02,A0201,A02010400,231938,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/30/1984630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1984630_image3_1.jpg,Type3,127.0018852,37.58053082,6.0,20241000000000.0,23,,서울 경모궁지,3080
서울특별시 송파구 잠실동,47,1,0.0,A02,A0205,A02050200,231897,12,20071000000000.0,http://tong.visitkorea.or.kr/cms/resource/47/3401547_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3401547_image3_1.JPG,Type3,127.101617,37.51055185,6.0,20250400000000.0,18,,서울 삼전도비,5608
서울특별시 광진구 능동로 238,,1,0.0,A02,A0203,A02030400,130938,12,20070800000000.0,http://tong.visitkorea.or.kr/cms/resource/02/720502_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/720502_image3_1.jpg,Type3,127.0771625,37.55131057,6.0,20250300000000.0,6,,광나루안전체험관,4991
서울특별시 종로구 계동길 37 (계동),,1,0.0,A02,A0203,A02030400,130903,12,20070400000000.0,http://tong.visitkorea.or.kr/cms/resource/09/3339109_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3339109_image3_1.jpg,Type3,126.986706,37.57905294,6.0,20250400000000.0,23,,북촌문화센터,3059
서울특별시 광진구 영화사로 135,,1,0.0,A01,A0101,A01010400,129552,12,20070500000000.0,,,,127.0998298,37.55294412,,20250300000000.0,6,,아차산,4948
서울특별시 종로구 종로 99 (종로2가),,1,1.0,A02,A0202,A02020700,129534,12,20070400000000.0,,,,126.9886228,37.57055396,6.0,20250300000000.0,23,,탑골공원,3140
서울특별시 종로구 창신동,,1,0.0,A02,A0202,A02020700,129507,12,20070400000000.0,http://tong.visitkorea.or.kr/cms/resource/90/2544890_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2544890_image3_1.jpg,Type3,127.0050907,37.56970158,6.0,20240500000000.0,24,,청계천,4563
서울특별시 종로구 홍지동,,1,0.0,A02,A0201,A02010200,129506,12,20070400000000.0,,,,126.9566138,37.59885287,6.0,20250300000000.0,23,,홍지문 및 탕춘대성,3015
서울특별시 중구 퇴계로 344,,1,0.0,A02,A0201,A02010300,129502,12,20070400000000.0,,,,127.0096988,37.56437728,6.0,20250300000000.0,24,,광희문,4614
서울특별시 종로구 낙산길 41,(동숭동),1,0.0,A02,A0202,A02020700,129501,12,20070400000000.0,http://tong.visitkorea.or.kr/cms/resource/09/3095709_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3095709_image3_1.jpg,Type1,127.0065125,37.58057256,6.0,20241200000000.0,23,,낙산공원,3085
서울특별시 종로구 삼청동,,1,0.0,A02,A0201,A02010300,129500,12,20070400000000.0,http://tong.visitkorea.or.kr/cms/resource/41/3350341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3350341_image3_1.jpg,Type3,126.9811144,37.5955537,6.0,20250300000000.0,17,,북악산 숙정문,3053
서울특별시 중구 회현동,남산공원 백범광장 내,1,0.0,A02,A0205,A02050400,129418,12,20070100000000.0,http://tong.visitkorea.or.kr/cms/resource/66/2947266_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2947266_image3_1.jpg,Type1,126.9798934,37.55492507,6.0,20241200000000.0,24,,백범김구선생상(백범 광장),4636
서울특별시 중구 세종대로 지하 101,,1,0.0,A02,A0203,A02030600,129186,12,20060700000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2658350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2658350_image3_1.jpg,Type3,126.9748936,37.56608201,6.0,20250100000000.0,24,,덕수궁 돌담길,4519
서울특별시 중구 세종대로 110,,1,0.0,A02,A0202,A02020700,128968,12,20060500000000.0,,,,126.9780155,37.56570989,6.0,20240500000000.0,24,,서울광장,4524
서울특별시 광진구 구의강변로 45 (구의동),,1,0.0,A02,A0202,A02020400,128961,12,20060500000000.0,http://tong.visitkorea.or.kr/cms/resource/98/3401698_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3401698_image3_1.JPG,Type3,127.0913228,37.53493772,6.0,20250300000000.0,6,,강변스파랜드,5049
서울특별시 강북구 삼양로173길 460,(탐방지원센터),1,0.0,A01,A0101,A01010400,128933,12,20060400000000.0,,,,126.9909006,37.65824658,6.0,20240800000000.0,3,,삼각산,1002
서울특별시 종로구 종로63가길 31,(숭인동),1,0.0,A02,A0201,A02010800,128872,12,20060300000000.0,http://tong.visitkorea.or.kr/cms/resource/08/1927908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1927908_image3_1.jpg,Type3,127.0187671,37.57542616,6.0,20241000000000.0,23,,묘각사(서울),3112
서울특별시 성북구 선잠로5길 68 (성북동),,1,0.0,A02,A0201,A02010800,128866,12,20060300000000.0,http://tong.visitkorea.or.kr/cms/resource/72/3376572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3376572_image3_1.jpg,Type1,126.9939576,37.59859802,6.0,20250300000000.0,17,,길상사(서울),2839
서울특별시 중구 소파로 83,,1,0.0,A02,A0203,A02030400,128776,12,20060200000000.0,,,,126.9841041,37.55699712,6.0,20240900000000.0,24,,남산 케이블카,4630
서울특별시 서대문구 통일로 251 (현저동),,1,0.0,A02,A0202,A02020700,128622,12,20050900000000.0,,,,126.9573422,37.57467237,6.0,20250300000000.0,14,,서대문독립공원,3732
서울특별시 성동구 뚝섬로 273,,1,0.0,A02,A0202,A02020700,128611,12,20050900000000.0,,,,127.0418131,37.54312477,6.0,20250300000000.0,16,,서울숲,4770
서울특별시 종로구 인사동길 44 (관훈동),,1,0.0,A02,A0203,A02030600,128553,12,20050600000000.0,http://tong.visitkorea.or.kr/cms/resource/72/3348672_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/72/3348672_image3_1.JPG,Type3,126.9848674,37.57430624,6.0,20250300000000.0,23,,쌈지길,3146
서울특별시 중구 세종대로 40,,1,1.0,A02,A0201,A02010300,128162,12,20040600000000.0,,,,126.9752993,37.55998551,6.0,20240500000000.0,24,,숭례문,4528
서울특별시 종로구 우정국로 55,,1,0.0,A02,A0201,A02010800,128144,12,20040500000000.0,,,,126.9818372,37.57387012,6.0,20240500000000.0,23,,조계사(서울),3144
서울특별시 서대문구 백련사길 170-43 (홍은동),,1,0.0,A02,A0201,A02010800,128028,12,20040100000000.0,http://tong.visitkorea.or.kr/cms/resource/12/3401412_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/3401412_image3_1.JPG,Type3,126.9273946,37.58638991,6.0,20250400000000.0,14,,백련사(서대문),3655
서울특별시 마포구 월드컵로 243-60 (성산동),,1,0.0,A02,A0202,A02020700,128021,12,20031200000000.0,,,,126.8984506,37.56358093,6.0,20250400000000.0,13,,월드컵공원,3901
서울특별시 관악구 신림로59길 14,(신림동),1,0.0,A02,A0203,A02030600,128015,12,20031200000000.0,,,,126.928789,37.48335191,6.0,20240500000000.0,5,,서울 신림동 민속순대타운,8776
서울특별시 영등포구 여의공원로 68 여의도공원관리사무소,,1,0.0,A02,A0202,A02020700,127955,12,20041200000000.0,,,,126.9222939,37.52685785,6.0,20240500000000.0,20,,여의도공원,7243
서울특별시 종로구 사직로 89,(사직동),1,0.0,A02,A0202,A02020700,127942,12,20031000000000.0,http://tong.visitkorea.or.kr/cms/resource/83/3400583_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/3400583_image3_1.JPG,Type3,126.9676801,37.57570854,6.0,20241200000000.0,23,,사직공원(서울),3027
서울특별시 동작구 여의대방로20길 33,,1,0.0,A02,A0202,A02020700,127940,12,20031100000000.0,,,,126.9231615,37.49297291,6.0,20240600000000.0,12,,보라매공원,7062
서울특별시 마포구 한강난지로 162,,1,0.0,A02,A0202,A02020700,127859,12,20030600000000.0,http://tong.visitkorea.or.kr/cms/resource/15/2659815_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2659815_image3_1.jpg,Type3,126.8854129,37.56281968,6.0,20241100000000.0,13,,난지한강공원,3900
서울특별시 용산구 효창원로 177-18 (효창동),,1,0.0,A02,A0202,A02020700,127643,12,20030600000000.0,,,,126.9618926,37.54456206,6.0,20250300000000.0,21,,서울 효창공원,4311
서울특별시 종로구 율곡로 99 (와룡동),,1,1.0,A02,A0201,A02010100,127642,12,20040100000000.0,http://tong.visitkorea.or.kr/cms/resource/03/3092503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3092503_image3_1.jpg,Type1,126.9902446,37.57770316,6.0,20250400000000.0,23,,창덕궁과 후원 [유네스코 세계유산],3072
서울특별시 성북구 아리랑로19길 116,,1,0.0,A02,A0201,A02010700,127616,12,20030600000000.0,http://tong.visitkorea.or.kr/cms/resource/91/2622291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2622291_image3_1.jpg,Type3,127.0063452,37.60235058,6.0,20250300000000.0,17,,서울 정릉(신덕황후) [유네스코 세계유산],2813
서울특별시 은평구 진관길 73,,1,0.0,A02,A0201,A02010800,127558,12,20030700000000.0,http://tong.visitkorea.or.kr/cms/resource/28/3429428_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/28/3429428_image3_1.JPG,Type1,126.9469052,37.63800648,6.0,20241100000000.0,22,,진관사(서울),3308
서울특별시 은평구 연서로54길 127,(진관동),1,0.0,A02,A0201,A02010800,127557,12,20030700000000.0,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2047996_image3_1.jpg,Type3,126.9525129,37.64235607,6.0,20241100000000.0,22,,삼천사(서울),3308
서울특별시 송파구 올림픽로 424,,1,1.0,A02,A0201,A02010200,127525,12,20030600000000.0,,,,127.1229758,37.52098714,6.0,20240500000000.0,18,,서울 몽촌토성,5540
서울특별시 송파구 가락로7길 21 (석촌동),,1,1.0,A02,A0201,A02010700,127466,12,20030600000000.0,http://tong.visitkorea.or.kr/cms/resource/92/3467192_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3467192_image3_1.jpg,Type3,127.1028643,37.50221118,6.0,20250400000000.0,18,,서울 석촌동 고분군,5682
서울특별시 종로구 삼일대로 464,,1,1.0,A02,A0201,A02010100,127454,12,20041200000000.0,http://tong.visitkorea.or.kr/cms/resource/89/1568389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1568389_image3_1.jpg,Type3,126.9871422,37.5764588,6.0,20250400000000.0,23,,서울 운현궁,3131
서울특별시 서대문구 통일로 251,(현저동),1,1.0,A02,A0201,A02010300,127425,12,20041200000000.0,,,,126.9556423,37.574664,6.0,20240800000000.0,14,,독립문,3732
서울특별시 강동구 암사동,,1,0.0,A02,A0201,A02010700,127379,12,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/20/3400820_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/3400820_image3_1.JPG,Type3,127.1401146,37.56785423,6.0,20250300000000.0,2,,구암서원 터(구암정),5205
서울특별시 강동구 동남로 660,일대,1,0.0,A01,A0101,A01010600,127378,12,20031100000000.0,http://tong.visitkorea.or.kr/cms/resource/88/659488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/659488_image3_1.jpg,Type3,127.1508007,37.5327335,6.0,20241000000000.0,2,,일자산자연공원,5357
서울특별시 강동구 천호동,,1,0.0,A02,A0205,A02050200,127377,12,20040200000000.0,,,,127.1207004,37.54268735,6.0,20240400000000.0,2,,강동예찬시비,5246
서울특별시 강동구 올림픽로 702,,1,0.0,A02,A0202,A02020700,127376,12,20031100000000.0,http://tong.visitkorea.or.kr/cms/resource/30/3393830_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/30/3393830_image3_1.JPG,Type3,127.1269359,37.54472334,6.0,20250300000000.0,2,,천호공원,5324
서울특별시 강동구 천호대로 1291,(길동),1,0.0,A01,A0101,A01010500,127375,12,20031100000000.0,,,,127.1568388,37.54131872,6.0,20240500000000.0,2,,길동생태공원,5291
