시도,시군구,읍면동,시간대,혼잡도,z_score,min_max,fixed_level,quantile_level,final_level
강원특별자치도,강릉시,내곡동,19시,-135.41666666666666,-0.0639356698683519,0.64368345119364,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,20시,52.875,0.0373642166107426,0.7423601464831417,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,21시,59.75,0.0444603553897632,0.7702765771782293,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,내곡동,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,내곡동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,노암동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
강원특별자치도,강릉시,노암동,01시,0.0,-0.1486456420383928,0.4874379556302549,보통,보통,보통
강원특별자치도,강릉시,노암동,02시,0.0,-0.0451845520829337,0.6625396187029003,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,03시,0.0,0.0151507237150814,0.6587480991327935,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,04시,0.0,0.1647888693971496,0.7392615119194695,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,05시,0.0,0.2287950769624799,0.8070466846429286,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,노암동,06시,-1.875,0.191858268237025,0.451054605882488,보통,보통,보통
강원특별자치도,강릉시,노암동,07시,-388.9583333333333,0.1540979166498442,0.365913055238224,보통,보통,보통
강원특별자치도,강릉시,노암동,08시,-423.6666666666667,-0.0116990689925929,0.2292454101244853,보통,여유,여유
강원특별자치도,강릉시,노암동,09시,-41.208333333333336,-0.0009881027683575,0.16241955265992,보통,여유,여유
강원특별자치도,강릉시,노암동,10시,-215.66666666666663,0.0395298861740836,0.1805844173402843,보통,여유,여유
강원특별자치도,강릉시,노암동,11시,-20.625,0.1369636121476544,0.3400949849795234,보통,여유,여유
강원특별자치도,강릉시,노암동,12시,-10.083333333333334,0.2016239784827894,0.3489248805292027,붐빔,보통,보통
강원특별자치도,강릉시,노암동,13시,-204.5,0.1477448181174686,0.3400943805338276,보통,여유,여유
강원특별자치도,강릉시,노암동,14시,-26.791666666666668,0.2773012261019916,0.412990319907847,붐빔,보통,보통
강원특별자치도,강릉시,노암동,15시,-10.583333333333334,0.2655229912725696,0.7612841531155524,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,노암동,16시,-97.45833333333331,0.2164255810158631,0.8386899873644018,붐빔,매우 붐빔,매우 붐빔
강원특별자치도,강릉시,노암동,17시,-47.16666666666666,0.1243323256060873,0.8465329520660085,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,노암동,18시,-51.29166666666666,0.0446516981394181,0.762104978710566,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,노암동,19시,4.5,-0.0545474976054748,0.6438945030053513,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,20시,-8.208333333333334,0.0320976221455757,0.7422312297809189,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,21시,-2.625,0.0391865142122454,0.7701572897187996,보통,매우 붐빔,붐빔
강원특별자치도,강릉시,노암동,22시,0.0,-0.0070338540223378,0.7389488398961468,보통,붐빔,붐빔
강원특별자치도,강릉시,노암동,23시,0.0,-0.1213155501619452,0.5986366489535351,보통,보통,보통
강원특별자치도,강릉시,담산동,00시,0.0,-0.2083426781440384,0.3052095736328202,여유,여유,여유
